2025-09-24 10:53:07 | INFO | db_path=PosixPath('/Users/USER/Projects/buzzline-05-wilcox/data/buzz.sqlite')
2025-09-24 10:53:07 | INFO | message={'message': 'I just shared recipe! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-24 10:52:44', 'category': 'food', 'sentiment': 0.41, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-09-24 10:53:07 | INFO | db_path=PosixPath('/Users/USER/Projects/buzzline-05-wilcox/data/buzz.sqlite')
2025-09-24 10:53:07 | INFO | Inserted one message into the database.
2025-09-24 10:53:07 | INFO | Processed message: {'message': 'I just loved Python! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-24 10:52:49', 'category': 'tech', 'sentiment': 0.37, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-24 10:53:07 | INFO | Calling SQLite insert_message() with:
2025-09-24 10:53:07 | INFO | message={'message': 'I just loved Python! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-24 10:52:49', 'category': 'tech', 'sentiment': 0.37, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-24 10:53:07 | INFO | db_path=PosixPath('/Users/USER/Projects/buzzline-05-wilcox/data/buzz.sqlite')
2025-09-24 10:53:07 | INFO | Inserted one message into the database.
2025-09-24 10:53:07 | INFO | Processed message: {'message': 'I just saw JavaScript! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-24 10:52:54', 'category': 'tech', 'sentiment': 0.98, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-09-24 10:53:07 | INFO | Calling SQLite insert_message() with:
2025-09-24 10:53:07 | INFO | message={'message': 'I just saw JavaScript! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-24 10:52:54', 'category': 'tech', 'sentiment': 0.98, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-09-24 10:53:07 | INFO | db_path=PosixPath('/Users/USER/Projects/buzzline-05-wilcox/data/buzz.sqlite')
2025-09-24 10:53:07 | INFO | Inserted one message into the database.
2025-09-24 10:53:07 | INFO | Processed message: {'message': 'I just found travel! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-24 10:52:59', 'category': 'travel', 'sentiment': 0.09, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-24 10:53:07 | INFO | Calling SQLite insert_message() with:
2025-09-24 10:53:07 | INFO | message={'message': 'I just found travel! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-24 10:52:59', 'category': 'travel', 'sentiment': 0.09, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-24 10:53:07 | INFO | db_path=PosixPath('/Users/USER/Projects/buzzline-05-wilcox/data/buzz.sqlite')
2025-09-24 10:53:07 | INFO | Inserted one message into the database.
2025-09-24 10:53:07 | INFO | Processed message: {'message': 'I just found Python! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-24 10:53:04', 'category': 'tech', 'sentiment': 0.86, 'keyword_mentioned': 'Python', 'message_length': 37}
2025-09-24 10:53:07 | INFO | Calling SQLite insert_message() with:
2025-09-24 10:53:07 | INFO | message={'message': 'I just found Python! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-24 10:53:04', 'category': 'tech', 'sentiment': 0.86, 'keyword_mentioned': 'Python', 'message_length': 37}
2025-09-24 10:53:07 | INFO | db_path=PosixPath('/Users/USER/Projects/buzzline-05-wilcox/data/buzz.sqlite')
2025-09-24 10:53:07 | INFO | Inserted one message into the database.
2025-09-24 10:53:07 | INFO | TRY/FINALLY: Consumer shutting down.
